TIMESTEP,VTYPE,VID,SAMPLE,RUN,CS,TIME1,DO1,TEMP1,TIME2,DO2,TEMP2,TIME3,DO3,TEMP3,TIME4,DO4,TEMP4,TIME5,DO5,TEMP5,TIME6,DO6,TEMP6,TIME7,DO7,TEMP7,BW (g),WW (g),Diam,Height,GF,SOMF,GF_G,SOMF_SOM,GF_AFG,SOMF_AFSOM,Color,GrazingCorr_gWWperday,TRT,STYPE
2,S,12,TP2A09,23,S,11:04,7.29,13,11:08,7.22,13.1,11:12,7.12,13.1,11:17,7.09,13.1,11:22,7.03,13.1,11:25,6.97,13.1,11:30,6.95,13.1,0.6929,1.6447,16.5,12,,,,,,,,0.118997124,2,S
2,S,13,TP2A10,23,S,11:04,7.25,13,11:08,7.16,13.1,11:12,7.09,13.1,11:17,7.09,13.1,11:22,7.01,13.1,11:26,7,13.1,11:30,6.98,13.1,0.5434,1.3128,17,10,,,,,,,,0.051371112,2,S
2,S,14,TP2B11,23,S,11:04,7.39,13,11:08,7.29,13.1,11:13,7.21,13.1,11:17,7.15,13.1,11:22,7.13,13.1,11:26,7.1,13.1,11:30,6.06,13.1,0.5221,1.4037,17,11,,,,,,,,0.022689453,2,S
2,S,15,TP2B12,23,S,11:04,7.41,13,11:09,7.27,13.1,11:13,7.2,13.1,11:18,7.12,13.1,11:22,7.08,13.1,11:26,7.04,13.1,11:31,7.01,13.1,0.7792,1.8467,18,11.5,,,,,,,,0.036443406,2,S
2,S,16,TP2B13,23,S,11:05,7.45,13,11:09,7.33,13.1,11:13,7.22,13.1,11:18,7.13,13.1,11:22,7.07,13.1,11:26,7.02,13.1,11:31,6.97,13.1,1.5612,3.66,21,15,,,,,,,,0.072446665,2,S
2,S,17,TP2B14,23,S,11:05,7.43,13,11:09,7.27,13.1,11:13,7.17,13.1,11:18,7.08,13.1,11:23,7,13.1,11:27,6.92,13.1,11:31,6.8,13.1,1.0987,2.7319,20,14,,,,,,,,0.096038714,2,S
2,S,18,TP2B15,23,S,11:05,7.55,13,11:09,7.42,13.1,11:14,7.35,13.1,11:18,7.3,13.1,11:23,7.26,13.1,11:27,7.22,13.1,11:31,7.2,13.1,0.621,1.5673,18.5,11,,,,,,,,0.048018768,2,S
2,S,1,TP2B16,24,S,11:59,7.21,13.2,12:03,7.17,13.2,12:07,7.13,13.2,12:12,7.11,13.1,12:16,7.06,13.1,12:21,7.05,13.1,12:25,7.03,13.1,0.5312,1.335,17.5,11.5,,,,,,,,0.015182842,2,S
2,S,2,TP2B17,24,S,11:59,7.26,13.1,12:03,7.15,13.2,12:08,7.1,13.2,12:12,7.02,13.1,12:17,6.97,13.1,12:21,6.96,13.1,12:25,6.91,13.1,1.3575,3.2469,20,14,,,,,,,,0.125750577,2,S
2,S,4,TP2B18,24,S,11:59,7.25,13.2,12:04,7.16,13.2,12:08,7.1,13.2,12:13,7.05,13.2,12:17,7.05,13.1,12:21,7.02,13.1,12:26,6.98,13.1,0.4872,1.1929,16,10.5,,,,,,,,0.003630802,2,S
