SDN,Sat_1,Sat_2,Sat_3,Sat_4,Sat_5,Sat_6,Sat_7,Sat_8,TC_1,TC_2,TC_3,TC_4,TC_5,TC_6,TC_7,TC_8,uM_1,uM_2,uM_3,uM_4,uM_5,uM_6,uM_7,uM_8,mgL_1,mgL_2,mgL_3,mgL_4,mgL_5,mgL_6,mgL_7,mgL_8,DeSpike_1,DeSpike_2,DeSpike_3,DeSpike_4,DeSpike_5,DeSpike_6,DeSpike_7,DeSpike_8
737976.9007,106.1,88.9,78.4,76.9,70.5,67.3,54.3,31.8,14.6,14.1,12,13.4,12.6,11.9,11.7,10.5,266.0359848,225.1518107,207.2947929,197.5395717,184.0967316,178.3182283,144.478158,86.79635277,8.314144157,7.036433862,6.478367175,6.17349746,5.753382449,5.572792933,4.515224638,2.712555559,0,0,0,0,0,0,0,0
737976.9111,105.8,88.7,80.9,75.9,71.7,66.2,54.6,32.2,14.6,14.1,12.1,13.4,12.8,11.9,11.8,10.7,265.2837624,224.6452824,213.4588504,194.9707867,186.4593251,175.4036658,144.9717326,87.51204419,8.290635739,7.020603864,6.671006013,6.093217909,5.827218111,5.481707164,4.53064981,2.734922314,0,0,0,0,0,0,0,0
737976.9215,106.1,88.8,78,75.9,70.9,66.1,54.4,31.6,14.7,14.1,12,13.5,12.7,12,11.7,10.6,265.506587,224.8985466,206.2371664,194.5743692,184.7593295,174.7727782,144.7442319,86.06555576,8.297599444,7.028518863,6.445314281,6.080829089,5.774089928,5.461990692,4.523539969,2.689716725,0,0,0,0,0,0,0,0
737976.9319,105.8,89.8,80.5,77.7,72,66.8,54.5,31.7,14.8,14.1,12.1,13.6,12.8,12,11.8,10.7,264.2299483,227.4311879,212.4034296,198.7845169,187.2394896,176.6236245,144.7062166,86.15316152,8.257701992,7.10766885,6.638022053,6.212404427,5.851599776,5.519833256,4.522351917,2.692454576,0,0,0,0,0,0,0,0
737976.9424,106.3,89.9,78.3,75.1,70.2,66.6,54.4,31.2,14.7,14.1,12.1,13.4,12.8,11.9,11.9,10.7,266.0070707,227.684452,206.5986154,192.9157586,182.5585024,176.4635067,144.1383598,84.79427885,8.313240536,7.115583849,6.45661027,6.028994269,5.705309782,5.514829262,4.504605283,2.649986838,0,0,0,0,0,0,0,0
737976.9528,106.8,88,80,77.4,70.5,66.3,54.1,31.7,14.6,14,11.8,13.4,12.6,11.8,11.7,10.5,267.7911703,223.3216225,212.4127951,198.8239643,184.0967316,176.0371039,143.9460101,86.52340827,8.368997135,6.979236905,6.63831474,6.213637235,5.753382449,5.501503341,4.498593976,2.70402551,0,0,0,0,0,0,0,0
737976.9632,106.5,88.7,79.3,77.2,71.2,66.4,55.3,32.5,14.4,13.9,11.9,13.4,12.6,11.7,11.6,10.6,268.1077797,225.5525351,210.1134547,198.3102072,185.9246424,176.6731066,147.4486671,88.51678995,8.378891796,7.048957281,6.566455863,6.197581325,5.810508232,5.521379668,4.60805885,2.766322581,0,0,0,0,0,0,0,0
737976.9736,106.5,87.8,81.1,75.8,70.6,66.4,55,31.6,14.4,13.8,11.9,13.2,12.5,11.7,11.5,10.6,268.1077797,223.7155515,214.8827387,195.5102796,184.7396492,176.6731066,146.9580703,86.06555576,8.378891796,6.991547955,6.715505302,6.110078118,5.773474878,5.521379668,4.592726741,2.689716725,0,0,0,0,0,0,0,0
737976.984,107,88,80.1,75.7,70.4,66.5,55.9,32,14.4,13.9,11.8,13.2,12.5,11.7,11.7,10.4,269.3665016,223.7725263,212.6783111,195.2523505,184.2163074,176.9391806,148.7353413,87.53024094,8.418229316,6.993328531,6.646612634,6.102017329,5.757119425,5.529694999,4.648269931,2.735490998,0,0,0,0,0,0,0,0
737976.9944,105.4,88.4,81.1,77.1,70.6,66.5,56.1,32.1,14.7,13.9,12,13.4,12.4,11.8,11.6,10.5,263.7548941,224.7896742,214.4337717,198.0533287,185.1229253,176.5681359,149.58174,87.61518629,8.242855621,7.025116388,6.701474208,6.18955337,5.785453008,5.518099128,4.674721546,2.738145706,0,0,0,0,0,0,0,0
737977.0049,106.9,89.7,82,77.2,70.8,67.7,54.1,31.3,14.5,13.9,11.8,13.3,12.7,11.8,11.6,10.5,268.5773195,228.0954047,217.7231149,198.714967,184.4987381,179.7543278,144.2490577,85.43163024,8.393565831,7.128426923,6.804272609,6.210230858,5.765945936,5.617673849,4.508064806,2.669905314,0,0,0,0,0,0,0,0
737977.0153,106.2,89.5,78.3,77.2,70.7,66.7,55.1,31.5,14.5,13.9,12,13.3,12.6,11.8,11.7,10.5,266.8186279,227.5868308,207.0303862,198.714967,184.6189918,177.0991679,146.6067496,85.97751925,8.338603286,7.112532995,6.470103952,6.210230858,5.769704101,5.534694915,4.581747285,2.686965412,0,0,0,0,0,0,0,0
737977.0257,107,88.5,80.6,78.2,71.4,65.9,54.9,30.7,14.5,14,11.8,13.4,12.7,11.8,11.8,10.4,268.8285611,224.5904954,214.005891,200.8789923,186.0622867,174.9750399,145.7682806,83.97432491,8.401417623,7.018891661,6.688102101,6.277860876,5.814809885,5.468311767,4.555543491,2.624361676,0,0,0,0,0,0,0,0
737977.0361,106.1,89.1,80.5,78,71,66.7,56.4,31.6,14.6,14,12,13.4,12.7,11.8,11.7,10.8,266.0359848,226.1131428,212.847332,200.3652353,185.0199209,177.0991679,150.065711,85.69794749,8.314144157,7.066477367,6.651894867,6.261804966,5.782233919,5.534694915,4.689846585,2.678228248,0,0,0,0,0,0,0,0
737977.0465,106.9,88.9,80,76.6,71.1,66.7,55.1,31.1,14.5,13.9,11.8,13.3,12.4,11.7,11.6,10.5,268.5773195,226.061109,212.4127951,197.1705501,186.4339942,177.4713285,146.9153989,84.88574123,8.393565831,7.064851209,6.63831474,6.161964815,5.826426471,5.54632566,4.591393176,2.652845216,0,0,0,0,0,0,0,0
737977.0569,106.6,89.6,80.6,78.3,72.1,66.6,55.1,31.5,14.5,13.8,11.7,13.3,12.2,11.6,11.5,10.4,267.8235945,228.3019751,214.4556083,201.5463979,189.8435643,177.5783224,147.2252668,86.16258093,8.370010454,7.134882651,6.702156645,6.298718603,5.932982197,5.549669429,4.601077154,2.692748951,0,0,0,0,0,0,0,0
737977.0674,106.8,89.2,79.4,78.3,72.6,66.5,56.7,31.7,14.4,13.8,11.8,13.1,12.5,11.6,11.5,10.4,268.8630129,227.2827698,210.8196991,202.3722091,189.973067,177.3116883,151.5004106,86.70964493,8.402494308,7.103030496,6.58852738,6.324526819,5.937029407,5.541336592,4.73468375,2.70984577,0,0,0,0,0,0,0,0
737977.0778,106.7,90.4,82.1,75.9,71.8,66,54.3,31.6,14.2,13.7,11.6,13,12.4,11.5,11.5,10.3,269.6902525,230.8071379,218.9066106,196.571801,188.2694907,176.3496843,145.0876948,86.62250726,8.428347163,7.213173883,6.841259161,6.143252734,5.88378932,5.51127209,4.534273856,2.707122547,0,0,0,0,0,0,0,0
737977.0882,106.6,90,79.5,76,72.2,66.2,54.4,30.9,14.2,13.7,11.7,13,12.4,11.5,11.3,10.2,269.4374969,229.7858674,211.5287948,196.8307889,189.3183458,176.8840773,145.9703892,84.88665217,8.420448056,7.181257185,6.610688006,6.151346611,5.91656809,5.527972914,4.561859779,2.652873685,0,0,0,0,0,0,0,0
737977.0986,106.5,91,79.1,77.4,71.4,66.2,54.7,30.8,14.2,13.7,11.5,13.1,12.3,11.5,11.3,10.2,269.1847413,232.3390437,211.3524247,200.0460918,187.6097684,176.8840773,146.775373,84.61193808,8.412548949,7.261048931,6.605176095,6.251831108,5.863171712,5.527972914,4.587017094,2.644288333,0,0,0,0,0,0,0,0
737977.109,106.1,103.4,79.9,76.4,70.6,66.4,53.3,30,14.3,14.6,11.7,13.2,12.5,11.6,11.3,10.2,267.6362427,259.2659833,212.5930906,197.0578544,184.7396492,177.0450542,143.0187821,82.4142254,8.364155345,8.102568387,6.643949329,6.158442853,5.773474878,5.533003755,4.469616291,2.575605519,0,0,0,0,0,0,0,0
737977.1194,106.4,109.6,76.9,77.7,70.1,65.4,53.9,28.9,14.2,14.7,11.6,13.3,12.5,11.5,11.3,10.1,268.9319856,274.2650512,205.0416365,200.001981,183.4312947,174.7465054,144.6287496,79.5642127,8.404649842,8.571318558,6.407951638,6.25045256,5.732586246,5.461169616,4.519930921,2.486537055,0,0,0,0,0,0,0,0
737977.1299,106.4,109.2,78.8,79.1,70,65.5,53.9,29,14.3,14.7,11.6,13.3,12.3,11.5,11.5,10,268.3929899,273.2640839,210.1076847,203.6056203,183.9311455,175.0137019,144.0189089,80.01265318,8.387805171,8.540036374,6.56627554,6.363073327,5.74820756,5.469520028,4.500872207,2.500551696,0,0,0,0,0,0,0,0
737977.1403,106.5,108.6,80.2,77.1,71.2,65.3,53.8,28.9,14.3,14.7,11.8,13.2,12.4,11.5,11.2,9.9,268.6452389,271.7626329,212.9438271,198.8633583,186.696208,174.4793089,144.6665867,79.90997855,8.395688447,8.493113097,6.654910527,6.214868376,5.834621164,5.452819204,4.521113405,2.497342914,0,0,0,0,0,0,0,0
737977.1507,106.5,108.9,80.3,76.9,72.1,65.4,53.5,28.7,14.1,14.7,11.6,13.2,12.4,11.4,11.3,9.9,269.7262974,272.5133584,214.1071965,198.3475001,189.056132,175.115752,143.5554379,79.35696832,8.429473636,8.516574735,6.691268095,6.198746798,5.908373398,5.472709294,4.486387834,2.480060264,0,0,0,0,0,0,0,0
737977.1611,106.2,108.9,77.7,79.1,70.6,65.6,53.3,28.1,14.1,14.6,11.5,13.9,12.2,11.4,11.2,9.9,268.966505,273.056727,207.6116738,201.1409867,185.8939756,175.6512742,143.3221017,77.69793762,8.40572864,8.533556067,6.488270324,6.286048714,5.809549835,5.489445408,4.479095623,2.428212314,0,0,0,0,0,0,0,0
737977.1715,106.5,108.3,80.2,78.6,71.6,65.6,52.2,28.5,14,14.5,11.4,13.5,12.1,11.3,11.1,9.8,270.2699181,272.0947025,214.7443931,201.4959871,188.9203175,176.0231164,140.6624739,78.97548184,8.446462846,8.503490921,6.711181733,6.297143168,5.904128931,5.501066204,4.395977057,2.468138066,0,0,0,0,0,0,0,0
737977.1819,107,109.3,79.2,78.8,72.4,65,53.4,28.4,14,14.5,11.3,13.6,12.1,11.2,11.2,9.7,271.538791,274.607119,212.5157137,201.5987121,191.0311591,174.7830509,143.5909987,78.86998845,8.486117601,8.582008843,6.641531149,6.300353524,5.970096852,5.462311735,4.487499179,2.464841192,0,0,0,0,0,0,0,0
737977.1924,106.6,108.2,80.6,80.1,72.7,65.7,53.4,27.8,14,14.5,11.4,13.7,12,11.2,11.2,9.8,270.5236927,271.8434609,215.8154375,204.509422,192.2236153,176.6653299,143.5909987,77.03573316,8.454393797,8.495639129,6.744653962,6.391318894,6.007363439,5.521136631,4.487499179,2.407517131,0,0,0,0,0,0,0,0
737977.2028,106.6,108.8,79.1,79.1,71.5,66.2,52.5,27.7,14,14.5,11.3,13.5,12.3,11.3,11.1,9.8,270.5236927,273.3509107,212.2473858,202.7777682,187.8725272,177.6330839,141.4708789,76.75862621,8.454393797,8.542749882,6.633145377,6.33720133,5.871383437,5.551380834,4.421241293,2.398856998,0,0,0,0,0,0,0,0
737977.2132,106.5,109,80.1,79.5,71.3,65.4,53.2,28.6,14.1,14.5,11.5,13.5,12.3,11.2,11.1,9.7,269.7262974,273.853394,214.0243896,203.803193,187.3470096,175.8586389,143.3571573,79.4254109,8.429473636,8.558453467,6.688680218,6.36924786,5.854959986,5.495925961,4.480191177,2.482199228,0,0,0,0,0,0,0,0
737977.2236,106.1,108.7,78.6,78,71.5,65,52.2,28.2,14.1,14.5,11.4,13.6,12.1,11.3,11.2,9.7,268.7132409,273.0996691,210.4602157,199.5520246,188.6564624,174.4131489,140.3642347,78.31456599,8.397813641,8.53489809,6.577292821,6.236390545,5.895882941,5.450751574,4.386656501,2.447483155,0,0,0,0,0,0,0,0
737977.234,106.3,110.1,78.8,80,72.2,65.9,54.4,28.5,14.1,14.5,11.4,13.7,12.1,11.3,11.1,9.7,269.2197692,276.6170521,210.9957379,204.2541043,190.5034487,176.8281002,146.5907774,79.14769968,8.413643639,8.64482318,6.594028935,6.38333972,5.953604872,5.526223519,4.581248121,2.47352021,0,0,0,0,0,0,0,0
737977.2444,106.4,109.6,80.7,81.2,71.8,64.7,53,28.2,14,14.5,11.3,13.8,12,11.2,11,9.6,270.0161436,275.3608439,216.5406325,206.8986649,189.8439557,173.9763599,143.1222344,78.48566149,8.438531895,8.60556422,6.767317724,6.465987403,5.932994428,5.437101065,4.472849377,2.452830223,0,0,0,0,0,0,0,0
737977.2549,106.8,108.9,79.9,80.4,73.7,65.5,53.3,28.2,13.9,14.4,11.3,13.6,12.1,11.2,11,9.6,271.5784752,274.1496451,214.3940092,205.6920869,194.4612766,176.1275359,143.9323602,78.48566149,8.487357808,8.567711892,6.70023155,6.428279484,6.077294724,5.504329518,4.498167392,2.452830223,0,0,0,0,0,0,0,0
737977.2653,106.3,108.8,83.4,80.5,73.7,66.8,55,28.1,13.9,14.4,11.3,13.7,12.3,11.1,10.9,9.5,270.3070403,273.8979007,223.7854864,205.5306925,193.6532203,180.0048516,148.8398153,78.37852407,8.447622987,8.559844388,6.993733558,6.423235593,6.052041389,5.625503208,4.65153495,2.44948197,0,0,0,0,0,0,0,0
737977.2757,106.5,109.3,80,81.7,72.9,66.6,54.3,27.3,13.9,14.4,11.2,13.6,11.9,11.1,11,9.5,270.8156143,275.1566227,215.1176011,209.017954,193.1560006,179.465915,146.6327797,76.14710701,8.463516916,8.599181909,6.722845212,6.532219327,6.0365023,5.608660384,4.582560777,2.379745828,0,0,0,0,0,0,0,0
737977.2861,107.1,109.8,80.4,82.5,72.8,65.6,54.2,27.7,13.9,14.4,11.2,13.6,12,11.1,11,9.7,272.341336,276.4153447,216.1931891,211.0646415,192.488022,176.7712315,146.3627378,76.92600986,8.511198701,8.638519429,6.756459438,6.596182307,6.015626663,5.524446264,4.574121438,2.404088064,0,0,0,0,0,0,0,0
737977.2965,106.6,109.6,80.4,82.3,72.1,65.3,52.9,27.6,14,14.4,11.3,13.6,12.1,11.1,10.8,9.6,270.5236927,275.9118559,215.7356488,210.5529696,190.2395935,175.9628265,143.4627032,76.8157538,8.454393797,8.622784421,6.742160409,6.580191562,5.945358882,5.499182028,4.483489694,2.400642346,0,0,0,0,0,0,0,0
737977.3069,107.1,108.9,80.1,80.6,72.7,64.8,52.4,28.3,13.9,14.4,11.2,13.7,12,11.1,11,9.7,272.341336,274.1496451,215.3864981,205.7860101,192.2236153,174.6154848,141.5019827,78.59227722,8.511198701,8.567711892,6.731248769,6.431214768,6.007363439,5.457074968,4.422213346,2.456162173,0,0,0,0,0,0,0,0
737977.3174,106,110.3,77.4,82.7,71.8,64.9,52.6,27.6,14,14.5,11.2,13.6,12,11.2,11,9.8,269.0010453,277.1195354,208.1262791,211.5763133,189.8439557,174.5141539,142.0420666,76.48151926,8.406808091,8.660526765,6.504352743,6.612173052,5.932994428,5.453908178,4.439092023,2.390196864,0,0,0,0,0,0,0,0
737977.3278,106.5,109.6,79.1,80.9,71.8,64.9,51.6,28.2,14,14.5,11.4,13.7,12.1,11.2,11,9.8,270.2699181,275.3608439,211.7990211,206.551963,189.4480279,174.5141539,139.341647,78.14416098,8.446462846,8.60556422,6.619133106,6.455152292,5.920620912,5.453908178,4.354698639,2.442157665,0,0,0,0,0,0,0,0
737977.3382,106.8,108.5,81.7,80.3,72.3,65.7,52.1,28.2,14,14.5,11.3,13.5,12.1,11.2,11,9.7,271.0312419,272.5971858,219.2239117,205.8540428,190.7673039,176.6653299,140.6918568,78.31456599,8.470255699,8.519194506,6.85117544,6.433340921,5.961850862,5.521136631,4.396895331,2.447483155,0,0,0,0,0,0,0,0
737977.3486,106.5,109.2,81.9,82,72.9,66.7,54.1,28.8,13.9,14.5,11.4,13.5,12,11.2,11,9.8,270.8156143,274.3558773,219.2963316,210.2120985,192.7524286,179.3542999,146.0926958,79.8068027,8.463516916,8.574157051,6.853438703,6.569538674,6.023889886,5.605172196,4.5656821,2.494118467,0,0,0,0,0,0,0,0
737977.359,106.6,109.3,79.5,81.4,73.2,65.9,53.7,28.4,14.1,14.5,11.3,13.6,12,11.2,11.2,9.7,269.9795615,274.607119,213.3206975,208.2504462,193.5456484,177.2031239,144.3976897,78.86998845,8.437388635,8.582008843,6.666688464,6.508233209,6.048679556,5.537943744,4.512709849,2.464841192,0,0,0,0,0,0,0,0
737977.3694,106.8,107.1,80.5,83.8,73.1,65.7,52.6,28.2,14,14.4,11.4,14.2,12,11.2,11,9.8,271.0312419,269.618246,215.5476764,211.8092143,193.2812418,176.6653299,142.0420666,78.14416098,8.470255699,8.42609682,6.736285905,6.619451661,6.040416333,5.521136631,4.439092023,2.442157665,0,0,0,0,0,0,0,0
737977.3799,106.4,96.5,79.6,82.7,74.2,65.9,52.2,27.9,13.9,13.7,11.2,14.1,12,11.2,11,9.6,270.5613273,246.3815134,214.0420131,209.4494347,196.1897147,177.2031239,140.9618987,77.65070765,8.455569951,7.699903537,6.689230986,6.545703941,6.131311791,5.537943744,4.405334669,2.426736285,0,0,0,0,0,0,0,0
737977.3903,105.8,108.3,80.8,84,73,65.9,51.8,27.4,14,14.4,11.4,14.4,12.2,11.3,11.1,9.8,268.4934961,272.6391788,216.3509596,211.465291,192.2133176,176.8281002,139.5846005,75.92730535,8.390946189,8.520506868,6.761390076,6.608703388,6.007041614,5.526223519,4.36229141,2.372876597,0,0,0,0,0,0,0,0
737977.4007,107.2,108.2,81.1,82.9,72.7,65.7,53.1,27.3,14,14.5,11.3,14.2,12.2,11.2,11.3,9.8,272.0463401,271.8434609,217.6139442,209.5344136,191.4233998,176.6653299,142.4821262,75.6501984,8.501979503,8.495639129,6.80086081,6.548359698,5.982355142,5.521136631,4.452844748,2.364216463,0,0,0,0,0,0,0,0
737977.4111,106.4,110.8,79.3,82.9,73.1,65.1,51.3,27.6,14.1,14.5,11.3,14.1,12.2,11.2,11,9.7,269.4730333,278.3757436,212.7840416,209.955963,192.4766235,175.0519479,138.5315212,76.64829863,8.421558638,8.699785726,6.649916921,6.561533939,6.015270438,5.470715291,4.329380623,2.395409045,0,0,0,0,0,0,0,0
737977.4215,106.5,108.8,79.1,82.5,72.9,65.3,51.8,27.3,14,14.5,11.3,13.8,12.2,11.3,11.1,9.7,270.2699181,273.3509107,212.2473858,210.211082,191.9500117,175.2181326,139.5846005,75.81516495,8.446462846,8.542749882,6.633145377,6.569506905,5.99881279,5.475908889,4.36229141,2.369371991,0,0,0,0,0,0,0,0
737977.4319,106.5,109.5,80.8,82.6,74,65.4,51.6,27.6,14.1,14.5,11.4,14.2,12.2,11.3,11.2,9.7,269.7262974,275.1096023,216.3509596,208.7761467,194.8463767,175.4864606,138.7508527,76.64829863,8.429473636,8.597712427,6.761390076,6.524662377,6.089329855,5.484294661,4.336235162,2.395409045,0,0,0,0,0,0,0,0
737977.4424,106.6,108.8,78.1,81.8,74.5,65.8,51.2,27.6,14,14.5,11.5,13.5,12.2,11.3,11.2,9.8,270.5236927,273.3509107,208.6804598,209.699386,196.1629063,176.5597722,137.6752647,76.48151926,8.454393797,8.542749882,6.521671973,6.553515409,6.130473976,5.517837747,4.302620936,2.390196864,0,0,0,0,0,0,0,0
737977.4528,106.9,109.2,81.3,82.6,73.9,66.2,52.7,27.8,14.1,14.5,11.3,13.9,12.3,11.3,11.2,9.7,270.7393539,274.3558773,218.1506001,210.0410304,194.1787379,177.6330839,141.7087197,77.20372109,8.461133631,8.574157051,6.817632354,6.564192462,6.068464839,5.551380834,4.428674284,2.412767082,0,0,0,0,0,0,0,0
737977.4632,107,110,79.9,83.4,73.7,66,51.2,27.4,14.1,14.6,11.6,14.4,12.5,11.3,11.1,9.7,270.9926181,275.8148758,213.04066,209.9548246,192.8514468,177.0964281,137.9677905,76.09287618,8.46904863,8.619753603,6.657936747,6.561498364,6.026984398,5.534609291,4.311762938,2.378051009,0,0,0,0,0,0,0,0
737977.4736,106.9,108.9,79.9,84.5,75,67.3,51.7,27.3,14,14.6,11.4,14,12.2,11.3,11.1,9.7,271.2850164,273.056727,213.9411098,214.4395125,197.4794359,180.5846911,139.3151322,75.81516495,8.47818665,8.533556067,6.686077562,6.701653619,6.171618097,5.643624322,4.353869998,2.369371991,0,0,0,0,0,0,0,0
737977.484,106.7,109.8,80.8,82.4,73.4,65.5,50.5,26.7,14.2,14.6,11.6,13.6,12.4,11.3,11.2,9.8,269.6902525,275.3133942,215.4403671,210.8088055,192.4649111,175.7547885,135.7929857,73.98755667,8.428347163,8.604081324,6.73293228,6.588186934,6.014904402,5.492680432,4.24379604,2.312255662,0,0,0,0,0,0,0,0
737977.4944,106.6,108.9,78.6,84.3,74,65.7,50.7,27.3,14.1,14.6,11.3,14.3,12.5,11.4,11.2,9.8,269.9795615,273.056727,210.9057462,212.6459497,193.6364595,175.9190353,136.3307797,75.6501984,8.437388635,8.533556067,6.591216519,6.645601278,6.051517578,5.497813465,4.260603153,2.364216463,0,0,0,0,0,0,0,0
737977.5049,106.8,108.2,80.3,84.7,74.5,65.8,49.9,27.6,14.1,14.6,11.6,14.8,12.3,11.4,11.1,9.8,270.4860898,271.3015415,214.1071965,211.5338055,195.7552906,176.1867963,134.464702,76.48151926,8.453218632,8.47870309,6.691268095,6.6108446,6.117735189,5.506181522,4.202284582,2.390196864,0,0,0,0,0,0,0,0
737977.5104,106.5,109.5,78.6,81.7,74.5,66.3,50.7,27.1,14.3,14.6,11.5,14.6,12.4,11.4,11.1,9.9,268.6452389,274.5611718,210.0164422,204.8552305,195.3492626,177.5256018,136.6204488,74.93288646,8.395688447,8.580572905,6.563424034,6.402126085,6.105046021,5.548021807,4.269655878,2.341799064,0,0,0,0,0,0,0,0
737977.5208,106.6,109.2,80.5,82.9,73.6,66.3,51.2,27.4,14.2,14.6,11.5,15.1,12.5,11.4,11.3,9.8,269.4374969,273.8089494,215.0931756,205.8114203,192.5897759,177.5256018,137.3838957,75.92730535,8.420448056,8.557064486,6.722081867,6.432008885,6.018806672,5.548021807,4.293515086,2.372876597,0,0,0,0,0,0,0,0
737977.5313,107.5,109,81,82.5,74.1,65.8,50.5,27.5,14.1,14.6,11.5,14.4,12.6,11.4,11.4,9.9,272.2589387,273.3074678,216.429158,207.6891251,193.4974158,176.1867963,135.2193498,76.03890692,8.508623624,8.541392207,6.763833928,6.490690828,6.047172191,5.506181522,4.225868797,2.376364364,0,0,0,0,0,0,0,0
737977.5417,106.2,110.7,80,85.6,73.8,67.5,53.6,28.1,14.1,14.7,11.5,14.2,12.3,11.4,11.3,9.9,268.966505,277.0177114,213.7571931,216.3588155,193.9159791,180.7387348,143.8237658,77.69793762,8.40572864,8.657344565,6.680329806,6.761635587,6.060253114,5.648438491,4.494773606,2.428212314,0,0,0,0,0,0,0,0
737977.5521,106.8,108.2,79.2,85.6,74.8,67.2,51.8,27.5,14.1,14.7,11.4,14.9,12.4,11.5,11.2,9.9,270.4860898,270.7616655,212.0667822,213.3576056,196.1359039,179.5560422,139.2886467,76.03890692,8.453218632,8.461830912,6.627501163,6.667841916,6.129630099,5.611477037,4.353042275,2.376364364,0,0,0,0,0,0,0,0
737977.5625,106.9,109.8,81.2,84.4,74.2,66,51.3,27.2,14.1,14.7,11.7,14.4,12.4,11.5,11.3,9.8,270.7393539,274.7655349,216.0520521,212.4722686,194.5626213,176.3496843,137.6522236,75.37309144,8.461133631,8.58695965,6.75204863,6.640173404,6.080461943,5.51127209,4.301900858,2.35555633,0,0,0,0,0,0,0,0
737977.5729,106.3,108.8,81.5,83.4,73.2,67.3,50.3,26.7,14.3,14.7,11.6,14.7,12.5,11.5,11.3,9.7,268.1407408,272.2631165,217.3068059,208.7016904,191.5430923,179.8232387,134.9689444,74.14889759,8.379921896,8.508754189,6.791262139,6.522335472,5.986095766,5.619827449,4.218043141,2.317297881,0,0,0,0,0,0,0,0
737977.5833,106.4,109.3,80.2,84.8,74.7,66.1,50.7,26.6,14.2,14.7,11.6,15.2,12.6,11.5,11.4,9.7,268.9319856,273.5143257,213.8405624,210.1132138,195.0641965,176.6168808,135.754872,73.87118636,8.404649842,8.54785692,6.682935258,6.566448333,6.096137148,5.519622502,4.242604911,2.308618863,0,0,0,0,0,0,0,0
737977.5938,106.8,109.8,78.8,84.2,74.6,66.7,50.2,27,14.1,14.7,11.6,15.1,12.6,11.6,11.4,9.9,270.4860898,274.7655349,210.1076847,209.0388611,194.8030663,177.8449565,134.4160665,74.65638134,8.453218632,8.58695965,6.56627554,6.532872715,6.087976322,5.558002266,4.200764626,2.333157739,0,0,0,0,0,0,0,0
737977.6042,106.5,108.7,79.1,85.5,73.7,66.6,50.3,26.6,14.3,14.8,11.7,14.9,12.7,11.6,11.2,9.9,268.6452389,271.4725462,210.464499,213.1083561,192.0558898,177.5783224,135.2551917,73.55036088,8.395688447,8.484047321,6.577426683,6.660052381,6.002121688,5.549669429,4.226988927,2.29859244,0,0,0,0,0,0,0,0
737977.6146,106.5,108.8,80.2,83.2,74.5,66.2,51.5,27.2,14.4,14.8,11.7,14.1,12.3,11.6,11.4,9.9,268.1077797,271.7222909,213.3913125,210.7157554,195.7552906,176.5117859,137.8969607,75.20939158,8.378891796,8.491852332,6.668895322,6.585278935,6.117735189,5.516338081,4.309549368,2.350440389,0,0,0,0,0,0,0,0
737977.625,106.4,108.4,77.6,85.6,71.8,65.8,49.7,26.9,14.3,14.8,11.7,14.3,12.6,11.6,11.5,10,268.3929899,270.7233119,206.4733897,215.9251873,187.4914231,175.4452494,132.7966562,74.21863347,8.387805171,8.460632287,6.45269672,6.74808386,5.859473189,5.483006733,4.150154892,2.319477263,0,0,0,0,0,0,0,0
737977.6354,106.1,108.3,82.2,84.3,73.4,66.5,51.2,27,14.3,14.8,11.6,14.7,12.6,11.6,11.4,10.1,267.6362427,270.4735672,219.1732447,210.953867,191.669505,177.3116883,137.0936774,74.33334751,8.364155345,8.452827275,6.849591998,6.592720387,5.990046408,5.541336592,4.284445196,2.323062301,0,0,0,0,0,0,0,0
737977.6458,106.7,109.4,79.5,83,73.2,66.2,50.8,27,14.1,14.8,11.8,14.3,12.4,11.7,11.3,10.2,270.2328257,273.2207594,211.0852151,209.366712,191.9404835,176.1409587,136.310584,74.17280286,8.445303634,8.5386824,6.596825273,6.543118696,5.998515017,5.504749006,4.259972,2.318044967,0,0,0,0,0,0,0,0
737977.6563,105.4,109.4,80.7,83.4,73,67.2,51.4,27.5,14.3,14.8,11.8,15.2,12.6,11.7,11.4,10,265.8704994,273.2207594,214.271407,206.6443635,190.6249845,178.8016983,137.6291996,75.87406767,8.308972416,8.5386824,6.696399994,6.458039988,5.957403103,5.587902315,4.30118131,2.371212816,0,0,0,0,0,0,0,0
737977.6667,107.1,109.9,77.9,82.4,72.4,66.9,49.9,27.3,14.3,14.8,11.7,14,12.6,11.7,11.4,10,270.1587332,274.4694832,207.2716115,209.1102465,189.0582038,178.0034764,133.6127832,75.32225627,8.4429881,8.577707457,6.477642713,6.535103648,5.908438146,5.562956322,4.175660455,2.353967631,0,0,0,0,0,0,0,0
737977.6771,106.5,109.1,79.9,83.5,73.7,67.2,50.5,27.4,14.3,14.8,11.7,14,12.6,11.6,11.4,9.9,268.6452389,272.4715252,212.5930906,211.9017668,192.4528953,179.1781271,135.2193498,75.76240181,8.395688447,8.515267366,6.643949329,6.622344109,6.014528886,5.599666451,4.225868797,2.367723039,0,0,0,0,0,0,0,0
737977.6875,106.1,109.1,78.5,83.3,74.6,66.3,51.1,26.4,14.4,14.8,11.7,14.6,12.6,11.7,11.5,10.1,267.1008021,272.4715252,208.8680553,208.8670832,194.8030663,176.4070327,136.5374071,72.68149534,8.347421779,8.515267366,6.527534698,6.52750432,6.087976322,5.513064337,4.267060663,2.271438694,0,0,0,0,0,0,0,0
